"0x7db95b768740","      LDC.64 R6, c[0x0][0x4b8]","0"
"0x7db95b768750","      LDC.64 R2, c[0x0][0x4c0]","0"
"0x7db95b768760","      LDC.64 R26, c[0x0][0x498]","0"
"0x7db95b768770","      LDC.64 R24, c[0x0][0x4a0]","0"
"0x7db95b768780","      IMAD.WIDE.U32 R8, R6, UR6, RZ","0"
"0x7db95b768790","      IMAD.WIDE.U32 R10, R2, UR6, RZ","0"
"0x7db95b7687a0","      IMAD R2, R7, UR6, R9","0"
"0x7db95b7687b0","      IMAD R6, R3, UR6, R11","0"
"0x7db95b7687c0","      LEA R26, P1, R8, R26, 0x2","0"
"0x7db95b7687d0","      LEA.HI.X R27, R8, R27, R2, 0x2, P1","0"
"0x7db95b7687e0","      LEA R24, P0, R10, R24, 0x2","0"
"0x7db95b7687f0","      LEA.HI.X R25, R10, R25, R6, 0x2, P0","0"
"0x7db95b768800","      BRA 0x7db95b768870","0"
"0x7db95b768810","      LDCU.64 UR8, c[0x0][0x498]","0"
"0x7db95b768820","      LDCU.64 UR4, c[0x0][0x4a0]","0"
"0x7db95b768830","      UIMAD.WIDE.U32 UR8, UR6, 0x8, UR8","0"
"0x7db95b768840","      UIMAD.WIDE.U32 UR4, UR6, 0x8, UR4","0"
"0x7db95b768850","      LDG.E.64 R26, [RZ.U32+UR8]","0"
"0x7db95b768860","      LDG.E.64 R24, [RZ.U32+UR4]","0"
"0x7db95b768870","      S2R R84, SR_TID.X","2772"
"0x7db95b768880","      IADD3 R2, PT, PT, -R4, UR10, RZ","2772"
"0x7db95b768890","      LDCU.64 UR8, c[0x0][0x380]","2772"
"0x7db95b7688a0","      IMAD.SHL.U32 R3, R0, 0x80, RZ","2772"
"0x7db95b7688b0","      S2R R104, SR_CgaCtaId","2772"
"0x7db95b7688c0","      MOV R7, 0x400","2772"
"0x7db95b7688d0","      SHF.R.S32.HI R17, RZ, 0x1f, R2","2772"
"0x7db95b7688e0","      LDCU.64 UR6, c[0x0][0x3b8]","2772"
"0x7db95b7688f0","      IADD3 R6, PT, PT, R2, 0xe, RZ","2772"
"0x7db95b768900","      HFMA2 R64, -RZ, RZ, 0, 0","2772"
"0x7db95b768910","      LEA.HI R17, R17, R2, RZ, 0x3","2772"
"0x7db95b768920","      LDCU.64 UR4, c[0x0][0x3d8]","2772"
"0x7db95b768930","      CS2R R46, SRZ","2772"
"0x7db95b768940","      ISETP.GE.U32.AND P4, PT, R6, 0xf, PT","2772"
"0x7db95b768950","      LOP3.LUT R17, R17, 0xfffffff8, RZ, 0xc0, !PT","2772"
"0x7db95b768960","      LDCU.64 UR14, c[0x0][0x3c0]","2772"
"0x7db95b768970","      CS2R R50, SRZ","2772"
"0x7db95b768980","      CS2R R52, SRZ","2772"
"0x7db95b768990","      CS2R R44, SRZ","2772"
"0x7db95b7689a0","      IADD3 R17, PT, PT, R2, -R17, RZ","2772"
"0x7db95b7689b0","      LDCU.64 UR12, c[0x0][0x3d0]","2772"
"0x7db95b7689c0","      CS2R R48, SRZ","2772"
"0x7db95b7689d0","      CS2R R42, SRZ","2772"
"0x7db95b7689e0","      CS2R R54, SRZ","2772"
"0x7db95b7689f0","      ISETP.NE.AND P0, PT, R17, RZ, PT","2772"
"0x7db95b768a00","      LDCU.64 UR16, c[0x0][0x3f0]","2772"
"0x7db95b768a10","      CS2R R56, SRZ","2772"
"0x7db95b768a20","      CS2R R40, SRZ","2772"
"0x7db95b768a30","      CS2R R38, SRZ","2772"
"0x7db95b768a40","      SEL R17, R17, 0x8, P0","2772"
"0x7db95b768a50","      CS2R R58, SRZ","2772"
"0x7db95b768a60","      CS2R R60, SRZ","2772"
"0x7db95b768a70","      LOP3.LUT R29, R84, 0x7, RZ, 0xc0, !PT","2772"
"0x7db95b768a80","      IMAD.SHL.U32 R85, R84, 0x40, RZ","2772"
"0x7db95b768a90","      SHF.R.U32.HI R0, RZ, 0x3, R84","2772"
"0x7db95b768aa0","      CS2R R62, SRZ","2772"
"0x7db95b768ab0","      LEA R104, R104, R7, 0x18","2772"
"0x7db95b768ac0","      IADD3 R28, PT, PT, R29, R4, RZ","2772"
"0x7db95b768ad0","      IADD3 R4, PT, PT, R17, R4, RZ","2772"
"0x7db95b768ae0","      IMAD R16, R5, 0x40, R0","2772"
"0x7db95b768af0","      LOP3.LUT R12, R0, R3, RZ, 0xfc, !PT","2772"
"0x7db95b768b00","      SHF.R.S32.HI R29, RZ, 0x1f, R28","2772"
"0x7db95b768b10","      VIMNMX.S32 R4, R4, UR10, PT","2772"
"0x7db95b768b20","      IADD3 R15, PT, PT, R16, 0x10, RZ","2772"
"0x7db95b768b30","      IADD3 R14, PT, PT, R16, 0x20, RZ","2772"
"0x7db95b768b40","      IADD3 R13, PT, PT, R16, 0x30, RZ","2772"
"0x7db95b768b50","      IADD3 R11, PT, PT, R12, 0x10, RZ","2772"
"0x7db95b768b60","      ISETP.GE.AND P5, PT, R28, R4, PT","2772"
"0x7db95b768b70","      IADD3 R10, PT, PT, R12, 0x20, RZ","2772"
"0x7db95b768b80","      IADD3 R9, PT, PT, R12, 0x30, RZ","2772"
"0x7db95b768b90","      IMAD.WIDE.U32 R20, R16, UR6, R28","2772"
"0x7db95b768ba0","      SHF.R.S32.HI R3, RZ, 0x1f, R12","2772"
"0x7db95b768bb0","      LDCU.64 UR10, c[0x0][0x3e0]","2772"
"0x7db95b768bc0","      ISETP.LT.AND P0, PT, R16, UR8, !P5","2772"
"0x7db95b768bd0","      ISETP.LT.AND P1, PT, R15, UR8, !P5","2772"
"0x7db95b768be0","      ISETP.LT.AND P2, PT, R14, UR8, !P5","2772"
"0x7db95b768bf0","      ISETP.LT.AND P3, PT, R13, UR8, !P5","2772"
"0x7db95b768c00","      IMAD R4, R16, UR7, R21","2772"
"0x7db95b768c10","      IADD3 R8, PT, PT, R12, 0x40, RZ","2772"
"0x7db95b768c20","      IADD3 R7, PT, PT, R12, 0x50, RZ","2772"
"0x7db95b768c30","      IADD3 R6, PT, PT, R12, 0x60, RZ","2772"
"0x7db95b768c40","      P2R R18, PR, RZ, 0xf","2772"
"0x7db95b768c50","      IMAD R3, R3, UR4, RZ","2772"
"0x7db95b768c60","      ISETP.LT.AND P0, PT, R12, UR9, !P5","2772"
"0x7db95b768c70","      ISETP.LT.AND P1, PT, R11, UR9, !P5","2772"
"0x7db95b768c80","      ISETP.LT.AND P2, PT, R10, UR9, !P5","2772"
"0x7db95b768c90","      ISETP.LT.AND P3, PT, R9, UR9, !P5","2772"
"0x7db95b768ca0","      IADD3 R5, PT, PT, R12, 0x70, RZ","2772"
"0x7db95b768cb0","      IMAD.SHL.U32 R22, R20, 0x4, RZ","2772"
"0x7db95b768cc0","      SHF.L.U64.HI R23, R20, 0x2, R4","2772"
"0x7db95b768cd0","      IMAD.WIDE.U32 R28, R12, UR4, R28","2772"
"0x7db95b768ce0","      P2R R19, PR, RZ, 0xf","2772"
"0x7db95b768cf0","      LDCU.64 UR6, c[0x0][0x3e8]","2772"
"0x7db95b768d00","      ISETP.LT.AND P0, PT, R8, UR9, !P5","2772"
"0x7db95b768d10","      ISETP.LT.AND P1, PT, R7, UR9, !P5","2772"
"0x7db95b768d20","      ISETP.LT.AND P2, PT, R6, UR9, !P5","2772"
"0x7db95b768d30","      BAR.SYNC.DEFER_BLOCKING 0x0","2772"
"0x7db95b768d40","      ISETP.LT.AND P3, PT, R5, UR9, !P5","2772"
"0x7db95b768d50","      SEL R18, R18, RZ, P4","2772"
"0x7db95b768d60","      IMAD R3, R12, UR5, R3","2772"
"0x7db95b768d70","      LOP3.LUT R85, R85, 0x1c0, RZ, 0xc0, !PT","2772"
"0x7db95b768d80","      IADD.64 R32, R22, R26","2772"
"0x7db95b768d90","      IMAD.SHL.U32 R20, R28, 0x4, RZ","2772"
"0x7db95b768da0","      P2R.B1 R4, PR, R19, 0xf","2772"
"0x7db95b768db0","      IADD.64 R36, R32, UR14","2772"
"0x7db95b768dc0","      IADD3 R3, PT, PT, R29, R3, RZ","2772"
"0x7db95b768dd0","      R2P PR, R18, 0xf","2772"
"0x7db95b768de0","      IADD.64 R34, R36, UR14","2772"
"0x7db95b768df0","      IADD3 R19, PT, PT, R0, R85, RZ","2772"
"0x7db95b768e00","      SHF.L.U64.HI R21, R28, 0x2, R3","2772"
"0x7db95b768e10","      IMAD.SHL.U32 R18, R84, 0x200, RZ","2772"
"0x7db95b768e20","      SEL R4, R4, RZ, P4","2772"
"0x7db95b768e30","      LDCU.64 UR4, c[0x0][0x3c8]","2772"
"0x7db95b768e40","      IMAD R3, R19, 0x4, R104","2772"
"0x7db95b768e50","      IADD.64 R28, R20, R24","2772"
"0x7db95b768e60","      IMAD.SHL.U32 R19, R0, 0x4, RZ","2772"
"0x7db95b768e70","      UIADD3.64 UR16, UPT, UPT, UR6, -UR16, URZ","2772"
"0x7db95b768e80","@!PT  LDS RZ, [RZ]","2772"
"0x7db95b768e90","@!PT  LDS RZ, [RZ]","2772"
"0x7db95b768ea0","@!PT  LDS RZ, [RZ]","2772"
"0x7db95b768eb0","      LDGSTS.E.LTC128B P0, [R3], [R32.64]","2772"
"0x7db95b768ec0","      IADD.64 R30, R28, UR10","2772"
"0x7db95b768ed0","      LDGSTS.E.LTC128B P1, [R3+0x40], [R32.64+UR14]","2772"
"0x7db95b768ee0","      LOP3.LUT R19, R19, 0xe00, R18, 0xf8, !PT","2772"
"0x7db95b768ef0","      LDGSTS.E.LTC128B P2, [R3+0x80], [R36.64+UR14]","2772"
"0x7db95b768f00","      IADD3 R67, PT, PT, R104, R19, RZ","2772"
"0x7db95b768f10","      IADD.64 R18, R30, UR10","2772"
"0x7db95b768f20","      LDGSTS.E.LTC128B P3, [R3+0xc0], [R34.64+UR14]","2772"
"0x7db95b768f30","      R2P PR, R4, 0xf","2772"
"0x7db95b768f40","      UIADD3.64 UR12, UPT, UPT, UR4, -UR12, URZ","2772"
"0x7db95b768f50","      LDGSTS.E.LTC128B P0, [R67+0x2800], [R28.64]","2772"
"0x7db95b768f60","      LDGSTS.E.LTC128B P1, [R67+0x2840], [R28.64+UR10]","2772"
"0x7db95b768f70","      LDGSTS.E.LTC128B P2, [R67+0x2880], [R30.64+UR10]","2772"
"0x7db95b768f80","      LDGSTS.E.LTC128B P3, [R67+0x28c0], [R18.64+UR10]","2772"
"0x7db95b768f90","      IADD.64 R34, R18, UR10","2772"
"0x7db95b768fa0","      R2P PR, R4.B1, 0xf","2772"
"0x7db95b768fb0","      IADD.64 R32, R34, UR10","2772"
"0x7db95b768fc0","      ISETP.LT.AND P5, PT, R16, UR8, PT","2772"
"0x7db95b768fd0","      ISETP.LT.AND P4, PT, R12, UR9, PT","2772"
"0x7db95b768fe0","      IADD.64 R36, R32, UR10","2772"
"0x7db95b768ff0","      ISETP.LT.AND P6, PT, R14, UR8, PT","2772"
"0x7db95b769000","      P2R R4, PR, RZ, 0x20","2772"
"0x7db95b769010","      ISETP.LT.AND P5, PT, R15, UR8, PT","2772"
"0x7db95b769020","      LDGSTS.E.LTC128B P0, [R67+0x2900], [R34.64+UR10]","2772"
"0x7db95b769030","      ISETP.NE.AND P0, PT, R4, RZ, PT","2772"
"0x7db95b769040","      IADD.64 R28, R36, UR10","2772"
"0x7db95b769050","      LDGSTS.E.LTC128B P1, [R67+0x2940], [R32.64+UR10]","2772"
"0x7db95b769060","      P2R R12, PR, RZ, 0x20","2772"
"0x7db95b769070","      CS2R R30, SRZ","2772"
"0x7db95b769080","      ISETP.LT.AND P5, PT, R13, UR8, PT","2772"
"0x7db95b769090","      LDGSTS.E.LTC128B P2, [R67+0x2980], [R36.64+UR10]","2772"
"0x7db95b7690a0","      PLOP3.LUT P2, PT, P6, PT, PT, 0x80, 0x8","2772"
"0x7db95b7690b0","      ISETP.NE.AND P1, PT, R12, RZ, PT","2772"
"0x7db95b7690c0","      LDGSTS.E.LTC128B P3, [R67+0x29c0], [R28.64+UR10]","2772"
"0x7db95b7690d0","      PLOP3.LUT P3, PT, P5, PT, PT, 0x80, 0x8","2772"
"0x7db95b7690e0","      ISETP.LT.AND P6, PT, R11, UR9, PT","2772"
"0x7db95b7690f0","      ISETP.LT.AND P5, PT, R10, UR9, PT","2772"
"0x7db95b769100","      P2R R4, PR, RZ, 0xf","2772"
"0x7db95b769110","      IADD.64 R10, R22, UR14","2772"
"0x7db95b769120","      ISETP.LT.AND P3, PT, R9, UR9, PT","2772"
"0x7db95b769130","      IADD3 R9, PT, PT, R2, -0x1, RZ","2772"
"0x7db95b769140","      PLOP3.LUT P1, PT, P6, PT, PT, 0x80, 0x8","2772"
"0x7db95b769150","      IADD.64 R10, R10, UR14","2772"
"0x7db95b769160","      LDGDEPBAR","2772"
"0x7db95b769170","      PLOP3.LUT P2, PT, P5, PT, PT, 0x80, 0x8","2772"
"0x7db95b769180","      IADD.64 R10, R10, UR14","2772"
"0x7db95b769190","      ISETP.GE.U32.AND P6, PT, R9, 0x8, PT","2772"
"0x7db95b7691a0","      ISETP.LT.AND P5, PT, R8, UR9, PT","2772"
"0x7db95b7691b0","      IADD.64 R8, R20, UR10","2772"
"0x7db95b7691c0","      IADD.64 R10, R10, UR12","2772"
"0x7db95b7691d0","      IADD.64 R8, R8, UR10","2772"
"0x7db95b7691e0","      SEL R4, R4, RZ, P6","2772"
"0x7db95b7691f0","      PLOP3.LUT P0, PT, P4, PT, PT, 0x80, 0x8","2772"
"0x7db95b769200","      IADD.64 R8, R8, UR10","2772"
"0x7db95b769210","      ISETP.LT.AND P4, PT, R7, UR9, PT","2772"
"0x7db95b769220","      P2R R7, PR, RZ, 0xf","2772"
"0x7db95b769230","      IADD.64 R8, R8, UR10","2772"
"0x7db95b769240","      ISETP.LT.AND P2, PT, R6, UR9, PT","2772"
"0x7db95b769250","      ISETP.LT.AND P3, PT, R5, UR9, PT","2772"
"0x7db95b769260","      IADD.64 R8, R8, UR10","2772"
"0x7db95b769270","      IMAD.WIDE R10, R17, 0x4, R10","2772"
"0x7db95b769280","      PLOP3.LUT P0, PT, P5, PT, PT, 0x80, 0x8","2772"
"0x7db95b769290","      IADD.64 R8, R8, UR10","2772"
"0x7db95b7692a0","      CS2R R28, SRZ","2772"
"0x7db95b7692b0","      PLOP3.LUT P1, PT, P4, PT, PT, 0x80, 0x8","2772"
"0x7db95b7692c0","      IADD.64 R8, R8, UR10","2772"
"0x7db95b7692d0","      IADD.64 R26, R10, R26","2772"
"0x7db95b7692e0","      IADD.64 R10, R8, UR16","2772"
"0x7db95b7692f0","      IADD.64 R8, R26, UR14","2772"
"0x7db95b769300","      CS2R R36, SRZ","2772"
"0x7db95b769310","      P2R.B1 R107, PR, R7, 0xf","2772"
"0x7db95b769320","      IMAD.WIDE R10, R17, 0x4, R10","2772"
"0x7db95b769330","      R2P PR, R4, 0xf","2772"
"0x7db95b769340","      IADD.64 R6, R8, UR14","2772"
"0x7db95b769350","      SEL R107, R107, RZ, P6","2772"
"0x7db95b769360","      IADD.64 R24, R10, R24","2772"
"0x7db95b769370","      IADD3 R10, PT, PT, R2, -0x9, RZ","2772"
"0x7db95b769380","      SHF.R.U32.HI R5, RZ, 0x5, R84","2772"
"0x7db95b769390","      IADD.64 R18, R24, UR10","2772"
"0x7db95b7693a0","      CS2R R34, SRZ","2772"
"0x7db95b7693b0","      CS2R R32, SRZ","2772"
"0x7db95b7693c0","      IADD.64 R16, R18, UR10","2772"
"0x7db95b7693d0","      LDGSTS.E.LTC128B P0, [R3+0x800], [R26.64]","2772"
"0x7db95b7693e0","      IADD.64 R12, R16, UR10","2772"
"0x7db95b7693f0","      LDGSTS.E.LTC128B P1, [R3+0x840], [R26.64+UR14]","2772"
"0x7db95b769400","      IADD.64 R14, R12, UR10","2772"
"0x7db95b769410","      LDGSTS.E.LTC128B P2, [R3+0x880], [R8.64+UR14]","2772"
"0x7db95b769420","      LDGSTS.E.LTC128B P3, [R3+0x8c0], [R6.64+UR14]","2772"
"0x7db95b769430","      R2P PR, R107, 0xf","2772"
"0x7db95b769440","      SHFL.IDX PT, R5, R5, RZ, 0x1f","2772"
"0x7db95b769450","      LDGSTS.E.LTC128B P0, [R67+0x3800], [R24.64]","2772"
"0x7db95b769460","      LDGSTS.E.LTC128B P1, [R67+0x3840], [R24.64+UR10]","2772"
"0x7db95b769470","      CS2R R26, SRZ","2772"
"0x7db95b769480","      LDGSTS.E.LTC128B P2, [R67+0x3880], [R18.64+UR10]","2772"
"0x7db95b769490","      IADD.64 R8, R14, UR10","2772"
"0x7db95b7694a0","      LDGSTS.E.LTC128B P3, [R67+0x38c0], [R16.64+UR10]","2772"
"0x7db95b7694b0","      R2P PR, R107.B1, 0xf","2772"
"0x7db95b7694c0","      IADD.64 R22, R8, UR10","2772"
"0x7db95b7694d0","      ISETP.GE.U32.AND P4, PT, R10, 0x8, PT","2772"
"0x7db95b7694e0","      SEL R106, R4, RZ, P4","2772"
"0x7db95b7694f0","      SHF.R.S32.HI R4, RZ, 0x1f, R5","2772"
"0x7db95b769500","      SEL R107, R107, RZ, P4","2772"
"0x7db95b769510","      LDGSTS.E.LTC128B P0, [R67+0x3900], [R12.64+UR10]","2772"
"0x7db95b769520","      LEA.HI R111, R4, R5, RZ, 0x2","2772"
"0x7db95b769530","      LDGSTS.E.LTC128B P1, [R67+0x3940], [R14.64+UR10]","2772"
"0x7db95b769540","      LOP3.LUT R110, R111, 0xfffc, RZ, 0xc0, !PT","2772"
"0x7db95b769550","      CS2R R24, SRZ","2772"
"0x7db95b769560","      SHF.R.S32.HI R111, RZ, 0x2, R111","2772"
"0x7db95b769570","      LDGSTS.E.LTC128B P2, [R67+0x3980], [R8.64+UR10]","2772"
"0x7db95b769580","      IADD3 R110, PT, PT, R5, -R110, RZ","2772"
"0x7db95b769590","      IADD3 R5, PT, PT, R2, -0x11, RZ","2772"
"0x7db95b7695a0","      LDGSTS.E.LTC128B P3, [R67+0x39c0], [R22.64+UR10]","2772"
"0x7db95b7695b0","      IADD.64 R16, R6, UR14","2772"
"0x7db95b7695c0","      IADD3 R2, PT, PT, R2, 0x7, RZ","2772"
"0x7db95b7695d0","      R2P PR, R106, 0xf","2772"
"0x7db95b7695e0","      IADD.64 R10, R16, UR4","2772"
"0x7db95b7695f0","      LDGDEPBAR","2772"
"0x7db95b769600","      IADD.64 R6, R10, UR14","2772"
"0x7db95b769610","      IADD.64 R12, R6, UR14","2772"
"0x7db95b769620","      LDGSTS.E.LTC128B P0, [R3+0x1000], [R16.64+UR4]","2772"
"0x7db95b769630","      LDGSTS.E.LTC128B P1, [R3+0x1040], [R10.64+UR14]","2772"
"0x7db95b769640","      LDGSTS.E.LTC128B P2, [R3+0x1080], [R6.64+UR14]","2772"
"0x7db95b769650","      IADD.64 R22, R22, UR10","2772"
"0x7db95b769660","      LDGSTS.E.LTC128B P3, [R3+0x10c0], [R12.64+UR14]","2772"
"0x7db95b769670","      R2P PR, R107, 0xf","2772"
"0x7db95b769680","      IADD.64 R20, R22, UR6","2772"
"0x7db95b769690","      IADD.64 R18, R20, UR10","2772"
"0x7db95b7696a0","      LDGSTS.E.LTC128B P0, [R67+0x4800], [R22.64+UR6]","2772"
"0x7db95b7696b0","      IADD.64 R16, R18, UR10","2772"
"0x7db95b7696c0","      LDGSTS.E.LTC128B P1, [R67+0x4840], [R20.64+UR10]","2772"
"0x7db95b7696d0","      IADD.64 R14, R16, UR10","2772"
"0x7db95b7696e0","      LDGSTS.E.LTC128B P2, [R67+0x4880], [R18.64+UR10]","2772"
"0x7db95b7696f0","      LOP3.LUT R7, R110, 0x80, RZ, 0xc0, !PT","2772"
"0x7db95b769700","      IADD.64 R10, R14, UR10","2772"
"0x7db95b769710","      LDGSTS.E.LTC128B P3, [R67+0x48c0], [R16.64+UR10]","2772"
"0x7db95b769720","      R2P PR, R107.B1, 0xf","2772"
"0x7db95b769730","      IADD.64 R8, R10, UR10","2772"
"0x7db95b769740","      ISETP.GE.U32.AND P4, PT, R5, 0x8, PT","2772"
"0x7db95b769750","      LEA.HI R4, R7, R110, RZ, 0x19","2772"
"0x7db95b769760","      IADD.64 R6, R8, UR10","2772"
"0x7db95b769770","      LOP3.LUT R5, R4, 0xfffe, RZ, 0xc0, !PT","2772"
"0x7db95b769780","      SEL R106, R106, RZ, P4","2772"
"0x7db95b769790","      SEL R107, R107, RZ, P4","2772"
"0x7db95b7697a0","      PRMT R109, R4, 0x8880, RZ","2772"
"0x7db95b7697b0","      LDGSTS.E.LTC128B P0, [R67+0x4900], [R14.64+UR10]","2772"
"0x7db95b7697c0","      IADD3 R5, PT, PT, RZ, -R5, RZ","2772"
"0x7db95b7697d0","      CS2R R22, SRZ","2772"
"0x7db95b7697e0","      SHF.R.S32.HI R109, RZ, 0x1, R109","2772"
"0x7db95b7697f0","      LDGSTS.E.LTC128B P1, [R67+0x4940], [R10.64+UR10]","2772"
"0x7db95b769800","      CS2R R20, SRZ","2772"
"0x7db95b769810","      PRMT R5, R5, 0x7710, RZ","2772"
"0x7db95b769820","      LDGSTS.E.LTC128B P2, [R67+0x4980], [R8.64+UR10]","2772"
"0x7db95b769830","      PRMT R109, R109, 0x9910, RZ","2772"
"0x7db95b769840","      CS2R R18, SRZ","2772"
"0x7db95b769850","      IADD3 R110, PT, PT, R110, R5, RZ","2772"
"0x7db95b769860","      LDGSTS.E.LTC128B P3, [R67+0x49c0], [R6.64+UR10]","2772"
"0x7db95b769870","      IADD.64 R16, R12, UR14","2772"
"0x7db95b769880","      IMAD R65, R111, 0x10, R109","2772"
"0x7db95b769890","      R2P PR, R106, 0xf","2772"
"0x7db95b7698a0","      IADD.64 R12, R16, UR4","2772"
"0x7db95b7698b0","      LDGDEPBAR","2772"
"0x7db95b7698c0","      LOP3.LUT R5, R0, 0x2, RZ, 0xc0, !PT","2772"
"0x7db95b7698d0","      IMAD.SHL.U32 R65, R65, 0x10, RZ","2772"
"0x7db95b7698e0","      PRMT R66, R110, 0x8880, RZ","2772"
"0x7db95b7698f0","      LOP3.LUT R5, R5, 0x1, R84, 0xf8, !PT","2772"
"0x7db95b769900","      LOP3.LUT R110, R110, 0xffff, RZ, 0xc0, !PT","2772"
"0x7db95b769910","      IADD.64 R14, R12, UR14","2772"
"0x7db95b769920","      LDGSTS.E.LTC128B P0, [R3+0x1800], [R16.64+UR4]","2772"
"0x7db95b769930","      IMAD R66, R111, 0x10, R66","2772"
"0x7db95b769940","      IADD.64 R122, R14, UR14","2772"
"0x7db95b769950","      LDGSTS.E.LTC128B P1, [R3+0x1840], [R12.64+UR14]","2772"
"0x7db95b769960","      IMAD.SHL.U32 R66, R66, 0x8, RZ","2772"
"0x7db95b769970","      SHF.R.S32.HI R9, RZ, 0x1f, R2","2772"
"0x7db95b769980","      IMAD.SHL.U32 R11, R84, 0x8, RZ","2772"
"0x7db95b769990","      LDGSTS.E.LTC128B P2, [R3+0x1880], [R14.64+UR14]","2772"
"0x7db95b7699a0","      PRMT R110, R110, 0x8880, RZ","2772"
"0x7db95b7699b0","      IADD.64 R6, R6, UR10","2772"
"0x7db95b7699c0","      LDGSTS.E.LTC128B P3, [R3+0x18c0], [R122.64+UR14]","2772"
"0x7db95b7699d0","      R2P PR, R107, 0xf","2772"
"0x7db95b7699e0","      LEA.HI R108, R9, R2, RZ, 0x3","2772"
"0x7db95b7699f0","      ISETP.GE.AND P4, PT, R2, 0x8, PT","2772"
"0x7db95b769a00","      LOP3.LUT R11, R11, 0x70, RZ, 0xc0, !PT","2772"
"0x7db95b769a10","      LEA.HI.SX32 R108, R108, 0xfffffffc, 0x1d","2772"
"0x7db95b769a20","      IADD3 R0, PT, PT, R11, 0x2800, R104","2772"
"0x7db95b769a30","      CS2R R10, SRZ","2772"
"0x7db95b769a40","      LDGSTS.E.LTC128B P0, [R67+0x5800], [R6.64+UR6]","2772"
"0x7db95b769a50","      IMAD R65, R65, 0x10, R0","2772"
"0x7db95b769a60","      CS2R R16, SRZ","2772"
"0x7db95b769a70","      MOV R0, RZ","2772"
"0x7db95b769a80","      CS2R R12, SRZ","2772"
"0x7db95b769a90","      CS2R R14, SRZ","2772"
"0x7db95b769aa0","      IMAD R3, R5, 0x10, R104","2772"
"0x7db95b769ab0","      IADD.64 R4, R6, UR6","2772"
"0x7db95b769ac0","      IADD.64 R122, R122, UR14","2772"
"0x7db95b769ad0","      IADD.64 R8, R4, UR10","2772"
"0x7db95b769ae0","      IMAD R66, R66, 0x10, R3","2772"
"0x7db95b769af0","      LDGSTS.E.LTC128B P1, [R67+0x5840], [R4.64+UR10]","2772"
"0x7db95b769b00","      IADD.64 R2, R8, UR10","2772"
"0x7db95b769b10","      LDGSTS.E.LTC128B P2, [R67+0x5880], [R8.64+UR10]","2772"
"0x7db95b769b20","      IADD.64 R6, R2, UR10","2772"
"0x7db95b769b30","      LDGSTS.E.LTC128B P3, [R67+0x58c0], [R2.64+UR10]","2772"
"0x7db95b769b40","      R2P PR, R107.B1, 0xf","2772"
